rainfall_mm,forecast_mm,soil_moisture,elevation_m,slope_deg,river_distance_km,temperature_c,river_level,flood
27.962761103791024,66.90478771261989,0.4924275378783724,105.79233657068674,45.081794114456635,0.35946990762551884,22.55924596009657,3.0,1.0
22.03403146023592,35.58940877877874,0.37905547504480286,211.1774334686757,34.51383227120626,0.9256518241605461,21.41606771240876,2.0,1.0
29.328430601419743,61.67608610115757,0.44221225945909187,74.90571140645682,44.262770807742164,0.3181829290756989,15.954670035587643,3.0,1.0
13.891410266964376,17.705351972479054,0.20359423176278824,419.01740189352006,25.369725686598706,1.4861462651968507,24.159645341537846,1.0,0.0
12.444406692415875,6.302705743653412,0.1568843336749769,481.2791211907837,29.714117079066348,2.0447016100700974,25.218840894544595,2.0,0.0
12.238616461450977,17.320883311726398,0.3029406080278816,322.75496307152633,27.55108377283546,1.894729952484648,20.370339429592676,1.0,1.0
15.234779619440651,15.199320014393564,0.18866515760800365,413.32815840336474,27.891920936549468,1.8868399494391765,25.42526771929285,1.0,0.0
6.079144812800285,12.744712729296483,0.10771414390281914,1142.1169262359485,12.51347799059155,4.443564258752208,20.51562541363789,1.0,0.0
26.848724347524453,50.488039258581445,0.4968025361480638,147.1182030082605,45.44781997885703,0.2890470724622338,20.947517264254557,3.0,1.0
10.54160127127102,15.138132135735576,0.13067108609644917,925.1309231520147,22.103955922327245,4.906453551711975,24.5429639454546,0.0,0.0
6.451862030093352,18.656161844011073,0.12432675751762286,702.2563502080975,21.23897357258276,3.303994810816606,21.879973658729647,0.0,0.0
6.431718231820074,10.930846199598511,0.19228042320556737,688.9669437085774,19.911484318681023,2.8663492435797684,27.180076715676552,0.0,0.0
12.548011570171143,18.201226091021283,0.20730487216423701,477.84293329848583,24.70870129779003,1.816295665936271,25.707256110206707,1.0,0.0
31.336826751473684,50.67673850322526,0.5650211501619248,167.0702406095342,44.00218455161381,0.1,18.682443219360824,3.0,1.0
7.038382342479832,16.519107031425953,0.2561688423385851,430.29405153050624,30.97162441136164,1.3604551573601913,21.540905598503915,2.0,0.0
28.92509710529508,50.918511720654614,0.4154258593468471,125.67672240321045,44.58678907439064,0.6957604081278437,18.161181022044055,2.0,1.0
9.265939348293752,10.199516740243308,0.18585139886774527,574.3043928564867,19.323234458185233,3.113163562519356,27.34828604385151,0.0,0.0
10.868499477854025,8.612910262114394,0.17299991762469683,584.9045637409378,23.21200341769318,1.7659095038429287,24.960284735560684,2.0,0.0
1.8205286114255466,10.760468861797891,0.029708230938221912,1254.0282129873244,11.87952614806697,5.5707674693645854,21.192156622366184,0.0,0.0
2.6378966850502383,8.651048315695924,0.0526461653374593,949.5788867197067,16.850452446041782,3.8171513254545824,18.28026318860065,0.0,0.0
28.623960248269743,46.43170291476707,0.3917978945415103,200.44335241071857,38.26161017778979,0.9267029945354321,22.171800049323195,3.0,1.0
3.900290941997664,1.2671463694176093,0.07259977281131724,1166.1651833849608,13.692832164080208,5.849323285141763,21.31739245557059,0.0,0.0
21.65474540011836,43.53463974994669,0.36956968635240256,152.70823529047252,42.42962104917768,1.2140274062442356,21.061655947735705,2.0,1.0
14.791607066874818,24.188036698573256,0.2111421330187693,420.50655175259686,26.718703651431987,1.2144626498959172,26.31900622140019,1.0,0.0
5.00763139117911,0.0,0.10121635049037148,979.1089666178018,21.28435113491974,3.9516374594290395,22.376005408345545,0.0,0.0
22.615583389992135,31.665310698809925,0.2903946542769398,349.9403032957896,21.311233865418934,1.8265124114342182,23.79061555776724,1.0,1.0
20.402198093429934,39.20261758403045,0.3531657779887395,285.6109091668114,36.91619066608755,0.657098526180855,25.450147298451643,1.0,1.0
32.707309213962624,63.1596003201515,0.46825723449939793,45.92761318091375,45.30251511899388,0.1,21.74665196898936,3.0,1.0
5.686511549896103,5.868816590950618,0.20336154068748802,545.2779037832119,30.9858570252647,2.7175454198145226,24.019959613275134,1.0,0.0
29.15093733498886,42.351587355660556,0.43190515997546414,195.43552687768744,44.31924956753258,0.3190029304334863,18.619782426607365,2.0,1.0
40.09209666680895,61.65222613514473,0.49737870432914655,124.82047487091376,46.611152803723925,0.1,20.264766914244117,3.0,1.0
7.530807656697075,7.198604770168187,0.09071005329557365,860.2073793942302,20.258106445717882,4.335871410783869,23.24536000338298,0.0,0.0
31.73699835723167,66.3238171796128,0.4368849971777312,53.33286608773308,44.9326938613627,0.9239837771071566,20.740074950617284,2.0,1.0
11.93081594887076,20.244840921569597,0.20083218956836113,490.194911208136,18.4307153748037,2.3747421925073358,23.549859058143923,0.0,0.0
22.858811323528798,41.441015592853724,0.35887136875426434,172.83357756400207,40.26155921261929,0.8124267365570029,20.727851950991152,2.0,1.0
31.797961404596496,57.814959315876415,0.5094320596102411,111.36814468517633,48.360676900302636,0.1,23.943818946950408,3.0,1.0
34.223457589614554,71.17307725653401,0.5284989825532047,46.2015431849898,51.62033813504938,0.1,17.55022446109751,2.0,1.0
18.83438092876513,31.802152031713774,0.29275987181429786,346.3123630805176,32.0206954295601,1.7143581204581195,22.41092168428629,2.0,1.0
4.011787533915615,9.876244011377503,0.06119525975118504,761.8167584984816,16.42082013526929,2.987973446203034,23.752326582725296,0.0,0.0
4.274189322499003,15.642272020020634,0.1564343740172204,708.29631000678,22.398497760512445,2.8078519695692448,22.25259278871287,0.0,0.0
9.90617803463612,20.146611010109144,0.2355711246398899,471.568599319952,27.98814305741745,1.572961473429162,21.867283999887235,1.0,0.0
43.002667303910975,78.22482851976129,0.48690374902834954,63.36239129242684,49.169560100333236,0.29222200934273024,20.223605818808945,3.0,1.0
24.644981431345634,39.27067748057002,0.3241170830452686,208.80783285581475,34.078751056125775,0.3682169615052535,22.205168718548375,2.0,1.0
36.704333576503664,63.036843999679334,0.4975165888312594,136.3357801103428,50.83558118104078,0.5059698018454688,16.680158977959753,3.0,1.0
11.787823946472304,12.499898369375021,0.1775141799180958,514.5765381204899,28.941454998561717,1.9232355926988405,26.688233866140948,0.0,0.0
25.162200488080043,41.4894303209617,0.40347480484101866,162.52089377101646,39.486252473688744,0.7853011104797246,23.047374870666722,2.0,1.0
15.435980619832343,26.702189574177943,0.27039375055251874,442.04680510423015,25.249762932395612,1.3097294730457623,21.899692434946335,1.0,0.0
18.387565781002913,45.54532078424636,0.3392201532650969,208.00414447343903,37.73583351333529,1.2480665710755718,20.641054834800872,2.0,1.0
6.816690328789556,9.98120238223931,0.13338000284001558,678.9018543230958,18.328156627687758,2.6807897294396708,22.460596774855365,1.0,0.0
4.737194187955524,7.0534312578758165,0.13450871592748484,1112.1277158504035,11.34795363632238,4.939744556512814,21.787456485928566,1.0,0.0
34.279053191590805,62.04566200371981,0.48952415804193267,89.04244516069915,47.81686972359001,0.1,20.125020606489866,3.0,1.0
22.762569562865536,39.520314833767095,0.30644141996699326,253.66697894100352,35.18426399677969,0.8081968282592521,20.07523385810529,2.0,1.0
19.62197743523993,38.978992231590986,0.3509817347462212,191.99255863957038,43.37876777399262,0.8671865834269205,20.791942259424484,3.0,1.0
36.19288467912134,57.73886089440367,0.46767874022692746,70.11858684411209,41.91097839678125,0.5290773301859567,21.88558993503364,3.0,1.0
7.809796411690561,8.150091901408361,0.1937386570069707,604.5300789847337,20.40378289195013,3.0900466754987175,25.4233114643349,1.0,0.0
41.49312019136214,72.95524192355,0.5384610245203916,41.93683893866214,53.257946348525095,0.1,20.212086697421718,3.0,1.0
12.603791873471565,16.90736092302987,0.27715896144123364,383.44131854491906,26.325671926882134,0.9923643334328343,26.278527035341707,1.0,1.0
13.630963575566062,25.543212550406878,0.24690028571288508,443.1560720362403,24.660836718808863,1.866540165755644,27.62437195790875,1.0,1.0
43.77646181818943,79.85185281180635,0.5371209332644823,39.22737060378432,50.7810476089845,0.1,16.742919438953496,3.0,1.0
5.520111927379205,8.781501137406977,0.1097738249448358,948.0778909961451,16.229173549920652,4.444170416662566,18.9359745680959,1.0,0.0
11.577739522344611,14.051281891395265,0.19606229098723088,452.30555648876305,24.325432054575764,1.6049992257529622,24.25298200795009,1.0,0.0
24.883881299138817,41.48584995424428,0.3035445286350708,193.53825276777116,37.27853470342335,0.9479569175992202,19.458487288611064,2.0,1.0
38.171292985771466,63.11826690896152,0.45039641862781366,134.46067480847373,47.24023526992437,0.1,18.55339361808246,2.0,1.0
19.139686728816326,34.591486239860004,0.3322777516279173,217.0556356590746,33.9145659823023,0.45886557346654655,22.46751907383007,3.0,1.0
46.312962423670186,78.03691148070848,0.5818670299104881,45.9769696852509,52.41981743463077,0.2670523535658761,22.049940654199684,3.0,1.0
20.17070723777562,35.339131458575835,0.3174604237445472,265.7128065233704,35.81426448140283,1.0773886484744974,21.47065755242017,2.0,1.0
4.832797722818158,0.30204735580460085,0.18020532911189435,1128.705011934683,20.247046232286756,4.652804003904655,21.66725982811556,0.0,0.0
5.3488024829886385,11.541835835601352,0.10367402075440035,952.3700025083318,21.238630862434924,4.427780974443735,21.96233611673831,1.0,0.0
30.377826742949285,52.833215388804255,0.43054344622624746,182.10450714949283,41.92043622225282,0.23543760463168467,20.755399554084356,3.0,1.0
18.5101947103871,36.78959738586717,0.29733489996200735,216.95014253861794,36.90887950531583,0.9162674575300919,24.541556609908536,2.0,1.0
24.850604808455724,50.87495870880337,0.3130525989234219,203.48419949817105,33.74639862012385,0.5951252476625253,19.48922445929094,3.0,1.0
6.335451644102441,6.566200238501256,0.1537676331312103,691.810738002405,17.667382880465066,3.2186054391650747,21.26770450415163,0.0,0.0
33.930794969182344,62.94452288722487,0.47265972772884307,105.91947122216787,44.14704431369695,0.3051781431918851,20.923656724656713,2.0,1.0
13.407768874337632,19.350031489932956,0.22920622287625822,569.444118097226,28.267564879279817,1.9704683041533104,23.349050786890786,2.0,0.0
26.949361819533088,50.46473761965247,0.4434589236540534,40.835744992203004,47.336939136132,0.1,19.88394141300084,3.0,1.0
21.030038453188578,40.51486344320122,0.30320553730574534,283.1328769793166,41.51282019919413,0.977306466967963,24.986878902465282,3.0,1.0
14.940641544072971,19.30172703414519,0.2198744318049355,424.0131915597825,27.49869798579217,1.8755363120681818,23.309390076541135,1.0,0.0
7.729489383281681,6.659428393479908,0.1826861616508432,651.7701691864582,20.554221736687172,3.6070818657688917,22.010199766839996,0.0,0.0
39.94113053818102,79.11333211664653,0.5364008597129762,66.62128512211642,45.47092172223934,0.23634407055496903,20.234843317520234,2.0,1.0
23.838896216361555,42.92862379896814,0.3239060219394992,209.80945329681393,41.68676539585127,1.0855465141369427,20.688783715974193,2.0,1.0
39.51350279286824,58.77030622160696,0.47746311002568576,69.83165183437204,50.348511494213675,0.1,17.239506445648743,3.0,1.0
8.220343058757212,4.404863806707487,0.060090591227830316,1094.326388276689,16.764950335773378,4.96173526388674,24.266732395371022,0.0,0.0
13.3604322109009,22.7700300499119,0.1466423724798045,459.58955477756933,23.487460506976987,1.7755431980695062,24.521514725307505,0.0,0.0
3.0255428717728954,11.41489868902911,0.08708977708183327,932.8798595416002,20.202654656124587,3.815018483786351,19.435735095827468,0.0,0.0
34.2320574560953,61.00080082500678,0.5398700246935189,183.29755668016082,49.820169177408545,0.24504101438388362,20.801758472720824,3.0,1.0
19.775310851747673,29.816732668759354,0.2639580025732123,298.62517421575285,34.33326116446108,1.1819133025825164,24.68219275446357,2.0,1.0
24.012958968441435,47.41136469877309,0.35384555313006394,195.88773322405737,37.08116212206686,0.9305582119139559,20.0058227977624,1.0,1.0
14.007390538089432,24.16422705397055,0.2353954716313243,421.61772233157785,31.439871749685782,1.14436129392147,25.781452248362243,1.0,1.0
15.347353292277052,19.194651233589145,0.2911692882757633,383.5772998788767,30.403492059471766,2.1332617911072838,23.773897283366917,1.0,1.0
15.871349821811823,21.464444293737138,0.20979061579660077,341.11929139245825,29.521243776278645,1.6793195124340872,26.94996107008863,1.0,1.0
10.700683558456793,16.191424376824084,0.18162062178142468,540.3999746851036,22.791555103221803,1.542675398563707,25.82925535306837,1.0,0.0
13.072403664263444,10.398321758676929,0.1962032433950325,592.5106123894489,28.044018509556828,2.046301006119323,26.567905793725544,0.0,0.0
4.041897885276493,0.9059826642015478,0.07928840121583972,1100.1227902302637,16.379508100379294,4.995039274925713,22.378090514057916,0.0,0.0
44.24773523805173,73.50828967667961,0.5606029259945924,51.85555597179196,55.46656727786499,0.13320472169674785,19.188549733265475,3.0,1.0
19.98028292447143,29.703696160940844,0.3336157521555519,228.87878420604162,34.89831302900851,0.24914766067025074,24.392101010975374,2.0,1.0
14.722276944111254,21.322455788915462,0.21938786308503289,344.748318862258,28.017773891894073,1.239983107611464,21.1613482748636,1.0,1.0
14.328538010160557,18.84221855903605,0.25300469152345567,355.81797323750584,26.58144573295107,1.11467088767772,24.801869491721284,1.0,1.0
10.3535095866041,19.17676435516346,0.27365690692278133,489.1472033503905,25.645964724034236,1.9022266061899418,23.984272534715995,1.0,0.0
5.86598571611298,7.714503114200353,0.12453036871673458,691.501974734816,24.63827050470412,3.2433429777329734,19.82080615616748,0.0,0.0
21.205684003563846,40.22782391548607,0.34561521097802267,218.89726635422286,38.389554385802754,0.9591876796893619,21.466963010164328,2.0,1.0
11.2166753732743,15.387131118699905,0.1777981652413322,587.0434747758081,21.294930576714307,2.984151598627569,22.8669902126387,0.0,0.0
6.210121459605819,6.669450726596164,0.09474626362631929,933.8588827058774,18.200747172712106,3.6293968548561986,21.746997812752358,1.0,0.0
15.921385424744738,23.46201286239307,0.260015798997056,402.9410034549355,33.245300183018486,1.1063342419705782,23.933104985459074,1.0,1.0
18.657866639070818,26.502032067324144,0.2765569444896697,342.2293213304384,30.370643087866746,2.086247230125086,22.241379943607093,1.0,1.0
15.641700484673143,18.927943170466495,0.30717824045372694,346.10497160781625,30.729733709566883,1.715307222431839,24.776258791490218,1.0,1.0
35.599549127443126,63.465279801048226,0.5282292276334865,107.46501133440174,48.47148704960645,0.16675339271016854,20.49405971837529,3.0,1.0
7.595573467839977,14.148737254641956,0.17161916062367175,581.5568517179681,22.955195581071074,1.7716440845556574,23.427713791212643,1.0,0.0
22.839712696994447,45.66156110224065,0.3435137917621339,206.4970225261426,35.09332647578679,1.4216554055559993,20.518135850823132,2.0,1.0
46.90289855411617,78.5339719185278,0.4988838523951985,32.26602035611337,59.68866630552459,0.1,18.634924030937473,3.0,1.0
1.4003236074502388,9.985069372491937,0.033137290240874175,1190.8558773144678,14.21674641313105,6.15588433795434,23.442518939087044,0.0,0.0
23.126987250420807,42.328881774124454,0.3887657818497912,174.38012944780877,33.285306300025084,0.1,21.089702233214236,2.0,1.0
40.9153731721071,61.663548242005646,0.5717408994928332,61.37657441798933,50.86198671320903,0.18634632640962737,18.363645499902933,3.0,1.0
6.720016366445102,11.335114061159398,0.20601564823096524,604.1353351464235,21.891815952262085,2.1385920151515663,23.758106410146496,1.0,0.0
5.391690494021371,7.565628117150223,0.07601954639871981,1075.3946936286193,10.245865260717823,4.85946984551589,20.267957886050702,1.0,0.0
13.102166958350326,28.98945279166223,0.26796574692781155,372.9033413834316,31.406860441548833,1.1681119462765097,23.76322875770849,0.0,1.0
13.7828205535206,18.35045018995044,0.24565403187198828,382.00444649532216,31.230768475878552,1.2775820170109229,27.491203602906864,1.0,1.0
6.3552793769666955,11.162005442646894,0.052980125394264166,1111.3504158682179,18.1043894231266,4.893112911618565,21.138179535799182,0.0,0.0
7.1602730778273616,13.131154785934706,0.15127867769940342,620.9119582204316,23.282500859792886,2.113070325470482,23.400480478291477,0.0,0.0
27.31490159828447,50.681855083986285,0.3911180230414616,143.8016616091186,43.830648508767666,0.5470918882905302,20.120203095654098,3.0,1.0
11.448432808581586,23.404663767786833,0.19483053656513366,541.4569906738841,24.105545801944096,2.2682148791974384,23.254933764104386,0.0,0.0
2.313029415896449,12.0819720517041,0.16916843083753647,551.6201472587932,25.49823320758381,2.4158269966165573,23.506900580951992,1.0,0.0
10.499202705259828,6.648980666259387,0.1489980479955128,521.0956738679442,24.128212097651772,1.9685860224123986,19.94477980535764,2.0,0.0
10.982415330823992,13.567882481012056,0.17581808398010296,522.1895945517401,16.27193173747812,2.395490697455801,24.10902078649401,0.0,0.0
5.17701371087564,8.125770054696563,0.10299037572571718,666.0478984204709,17.425558262310012,2.567446672200086,23.285996148340928,0.0,0.0
18.02077208199437,34.02438711469815,0.33158923645342603,238.36302373947825,29.67199298318439,1.2782222475366416,22.06480348946596,3.0,1.0
12.489796898787386,15.780075426796408,0.17602533763241174,518.9855658945775,26.0374311480064,1.8610032905490184,22.4480135693446,1.0,0.0
26.095367238522407,47.292019446165874,0.3968202166418753,174.90575435587832,44.70119576518519,0.6353675957955525,22.775240500334892,3.0,1.0
3.6439182652472386,11.468680640933735,0.08296222662647282,670.003002212089,19.288436784763803,3.0236783457216663,21.544542194518215,1.0,0.0
31.654396525207073,61.0876806193467,0.48323921455097735,78.00531408670011,46.686989177378024,0.1,20.90487125085709,3.0,1.0
22.59631693198105,39.66642551548446,0.25436565571879566,220.47908250706115,37.05600914795966,0.3955539277945203,23.383845275272215,2.0,1.0
21.43422655896075,37.523709053931164,0.34905463026730926,208.24225708239035,41.206878605825416,0.8273564821531347,21.157080628457347,2.0,1.0
34.029290772878824,60.71804901631764,0.5029011929102037,77.37381755814859,49.144630806285186,0.8334137483092849,19.941929264929488,3.0,1.0
4.792724257501204,10.542528035103814,0.1403210649375833,922.4713183357811,19.386039929787856,4.448931932522477,25.590955887592937,1.0,0.0
5.44171774491892,8.3143081188766,0.03613797716755565,1113.745043443661,11.060836325849579,4.654000279038277,19.468983479333936,0.0,0.0
5.965388103232308,4.289951225898383,0.10325563828217069,1087.4648502763594,11.025018672099003,5.206829471154539,21.818012081037452,0.0,0.0
29.18489995965904,59.11152837608301,0.4304247257873783,113.07202650374009,47.05452821199473,0.11043021973646272,19.083095901207773,3.0,1.0
0.13724627841392323,11.480995975645241,0.07109309446038486,952.0658604384521,17.46773868537451,3.5933411501271197,20.546375318334483,1.0,0.0
45.45291806222689,81.99635918021329,0.5669037986254972,83.73627117038643,53.47521894731461,0.1,20.112459619697162,3.0,1.0
47.11108920426395,91.00289212214932,0.5345497517093293,50.32924347464272,47.05270137019882,0.5054508710368363,20.367647984263005,3.0,1.0
0.0,9.59015685437558,0.02814435337956942,1253.4461004590114,8.9840819295556,5.894528376419962,21.08788070631353,1.0,0.0
8.980389512979691,11.69902472452945,0.14582285749838453,866.5140716592093,24.921062750860834,4.446367474865128,24.014971908948922,0.0,0.0
16.888974977893003,25.47239392705525,0.1849377691452062,341.188039295755,25.435796724543742,2.042809974870555,21.40118396346847,1.0,0.0
10.280130276346789,17.578618386490874,0.1921488499053334,437.0327123125821,24.568305871123904,1.1791712724204504,23.697269854598176,0.0,0.0
14.639772280549018,25.012355669208304,0.23175011846845814,466.7639420849367,25.68376223985512,1.7433030401890082,25.239962303084845,0.0,0.0
46.996845646244346,78.76338475457395,0.5166226509396685,29.090805801169836,52.40583359644273,0.1,21.657083461583525,3.0,1.0
25.982405877002,47.79608123433558,0.37269468632294317,180.46094327679927,38.26520023780772,0.7425814421915969,22.298044276572107,2.0,1.0
4.069727713546868,0.0,0.07464363287760217,1201.3684928796463,13.394406392495933,6.133809286575637,20.058026120276043,0.0,0.0
26.10236756029981,39.740072355871696,0.3726963712337105,219.94455786065276,37.42529757688324,0.5596810851880532,22.844661336782906,2.0,1.0
46.691052199770425,84.60487856314245,0.5666009070631788,48.97768239615554,54.3888186158752,0.6419548631986028,18.473934333064754,2.0,1.0
16.099988334901138,24.260687862857544,0.26357850236458535,392.5103724277974,24.48923788861116,1.657887482328399,24.461419002283794,1.0,0.0
21.893144403066415,51.983485344540625,0.4219785002381015,168.54203184823905,41.53068293550882,0.454562797092932,20.506894595462878,2.0,1.0
33.65452300991403,52.141277292038275,0.46563839715041444,129.65035624129501,45.50417941790046,0.10145545544398621,19.7277452567965,3.0,1.0
34.27683104131142,58.11205166143556,0.46362713210268597,145.1264284848977,45.96950283777167,0.48890933177639073,20.372410899367168,3.0,1.0
0.7488012666810966,8.94155304219205,0.04022618685937258,930.22979725303,13.006569794000335,4.276003438001619,19.54795531933972,1.0,0.0
31.419656372153998,49.325111287210916,0.41451019734579897,116.93071577276125,37.55466508350949,0.4735043363563154,20.487618117736908,3.0,1.0
7.003468713484902,16.990749857131938,0.08150126137259654,892.694208324442,15.16840622873146,4.309956602268923,23.99658130135344,0.0,0.0
13.869080417434006,21.53592196468807,0.23659123228877946,475.54040992839083,28.158054347872508,2.1626896307917223,24.70660992141518,2.0,0.0
14.436692866795795,25.184252247125585,0.18678529549592646,409.034821890442,26.546102339302433,1.2812632393422545,24.8870238626376,1.0,0.0
4.144871294275083,14.277117830289765,0.08127847440634764,712.8805070626742,20.00213036469789,2.947365351081147,24.5073744261166,0.0,0.0
11.519394384668622,5.344987219872032,0.19147376251720077,583.0029841641309,24.165163865960885,2.392545230810333,25.43388725334936,0.0,0.0
23.82512934244564,44.19327851021799,0.38848783714093466,208.21754456182518,42.56650994438279,0.9672704233605876,20.48036024098965,1.0,1.0
6.776865281794344,13.602242691132176,0.15682293753731277,511.37459356178374,25.690666526952363,1.8209077139836778,20.414543448795843,2.0,0.0
19.26029755285572,20.493125077269053,0.2923159604322776,346.4085523695134,31.765958038147303,1.1748218235381973,24.499860054783642,2.0,1.0
18.33968939449806,30.024963957223704,0.3234191709817542,337.0430961538594,26.851033503270177,1.6087688558137356,26.46092184523243,2.0,1.0
22.017804110781054,31.190259076838398,0.3246064591496223,254.27511467728496,37.54885840235212,0.8668424948651989,22.103359500835356,2.0,1.0
21.337999320622306,42.71017889907834,0.33362264116034296,214.3740900454743,31.257747548071677,0.7816694258745902,21.171912997333898,2.0,1.0
38.07283311093992,65.38053608130167,0.5462088550622359,69.08791700408504,52.780600657255874,0.8612686907886922,17.844425591925816,3.0,1.0
4.539723512483825,11.00118124073217,0.13427348204725761,888.1156173018803,15.697465059697693,4.729109314754414,24.691061015668335,0.0,0.0
0.9754488145178506,4.402503491381385,0.08019392561592792,933.2793504903384,23.113363651182475,3.631503281475733,18.636109845150724,1.0,0.0
40.58108851895949,66.54786037166804,0.4713120099195629,47.764197992107604,48.067154547654354,0.16023029679653095,18.441146736435325,3.0,1.0
26.784707309253054,49.45075613684448,0.4487337484341872,156.22810054201878,42.923029960203344,0.17134418334633134,19.678868865595906,3.0,1.0
